id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35467819,Landry-Suite-Standard-Ensuite with Bath-Countryside view,224655445,Jeff And Marisca,Westmorland,Dorchester,45.89727,-64.51368,Private room,149,1,2,2019-08-04,0.79,3,363
35478715,Sunset Casa on the Beautiful Miramichi River,175134162,Rhonda,Northumberland,Southesk,46.96007,-65.61033,Entire home/apt,150,2,13,2019-09-21,6.09,1,350
35488645,Brand New 1 bedroom Uptown on King with Rooftop!,50511831,Historica,Saint John,City of Saint John,45.27354,-66.06074,Entire home/apt,109,3,3,2019-07-29,1.05,12,5
35506556,Canaan Cabin Retreat,70521429,Denise,Queens,Brunswick,46.00671,-65.63757,Entire home/apt,80,1,16,2019-09-18,5.65,2,32
35536250,"Ocean view , A little piece of Paradise...",265480988,Lisa,Westmorland,Shediac,46.23499,-64.49851,Entire home/apt,220,3,3,2019-08-24,1.27,1,17
35538858,Chalet à Louer - Caraquet,95953677,Michelle,Gloucester,Caraquet,47.78314,-64.98449,Entire home/apt,125,5,2,2019-08-18,0.90,1,190
35541685,Located in the heart of Shediac,267400772,Leo,Westmorland,Shediac,46.22272,-64.54076,Entire home/apt,145,7,0,,,1,364
35543177,Cozy apartment in Dieppe,264576682,Owen,Westmorland,Moncton,46.09134,-64.71682,Entire home/apt,99,1,16,2019-09-08,5.78,1,243
35545161,TK’s Paradise Bed &Breakfast 1,246479680,Terry,Westmorland,Shediac,46.2332,-64.4051,Private room,80,1,26,2019-09-03,8.76,3,179
35547308,Joli chalet tout près de la mer,242788245,Karine,Gloucester,Shippagan,47.76034,-64.73998,Entire home/apt,141,5,4,2019-08-17,1.74,1,87
35558065,Cape Enrage Fundy Cottage for Groups,267223818,Karen,Albert,Harvey,45.61688,-64.78088,Entire home/apt,300,1,18,2019-09-15,6.07,1,164
35560721,BEAT THE RUSH 4 SUMMER2020 BOOK NOW 3Bed Fireplace,45437677,Dan And Janet,Westmorland,Shediac,46.24612,-64.5682,Entire home/apt,184,3,9,2019-09-02,3.91,1,156
35576473,Poppy Room,84194558,Lorraine,Charlotte,Grand Manan,44.68161,-66.77757,Private room,110,1,1,2019-07-28,0.48,5,365
35576815,Paradise on the Beach,88035155,Guy,Westmorland,Shediac,46.22662,-64.34513,Entire home/apt,385,3,1,2019-07-09,0.37,2,330
35577117,The Blueberry Guesthouse - Eddie/Oliver Suite,151789144,Jim/Joe,Kent,Wellington,46.42774,-64.62494,Private room,53,1,14,2019-09-16,7.64,1,172
35578499,3 bed apt- quiet street- close to all attractions,3906155,Nikki,Charlotte,Saint Andrews,45.07448,-67.04286,Entire home/apt,125,2,15,2019-08-24,4.33,1,1
35596379,Family Haven with Parking + Games Room + Laundry,252277,Sarah,Westmorland,Moncton,46.11688,-64.72683,Entire home/apt,150,1,25,2019-09-19,7.43,5,28
35603332,TK’s Paradise Bed &Breakfast 2,246479680,Terry,Westmorland,Shediac,46.23136,-64.40723,Private room,160,1,4,2019-09-14,1.85,3,179
35604308,"Harbour Suite 1 Bedroom (ex rooms , couples packag",262752285,Jimmy,Gloucester,Bathurst,47.62048,-65.655,Entire home/apt,85,3,3,2019-08-10,1.05,4,361
35604832,Drs Island Cottages . The Dr  keenan cottage .,180166596,David,Northumberland,Blackville,46.73247,-65.82251,Entire home/apt,225,2,0,,,6,364
35607019,Meadow Gate Manor - Lawn View Room,263837649,James,York,Bright,45.97386,-66.8779,Private room,74,1,28,2019-09-24,8.24,3,363
35612022,1 bedroom Victorian flat on historic Orange St.,44612911,Rachel & Kay,Saint John,City of Saint John,45.27152,-66.05481,Entire home/apt,119,2,7,2019-09-20,2.28,2,332
35614666,STAIRWAY TO A VIEW,267657108,Christine,Restigouche,Dalhousie,48.05904,-66.36726,Entire home/apt,95,2,13,2019-09-23,4.87,2,95
35617565,A little Bit of Country,267965931,Angela,Westmorland,Botsford,46.07359,-64.05109,Entire home/apt,154,3,3,2019-09-02,1.17,1,365
35635039,"Near Casino NB, Magic Mountain, Spa and Winery",51852748,Ryan,Westmorland,Moncton,46.17757,-64.8141,Entire home/apt,350,2,10,2019-09-01,3.45,1,49
35637377,Gorgeous Beachfront Getaway,101323669,Carly,Charlotte,Grand Manan,44.76605,-66.75722,Entire home/apt,229,7,0,,,2,355
35640368,Home at the beach,268120341,Terri & Sonia,Westmorland,Shediac,46.23654,-64.5135,Entire home/apt,106,3,5,2019-08-25,2.00,2,117
35643255,Meadow Gate Manor - Meadow View Room,263837649,James,York,Bright,45.97414,-66.87756,Private room,54,1,15,2019-09-24,4.46,3,356
35644506,Paradise on the Beach,88035155,Guy,Westmorland,Shediac,46.22625,-64.34515,Entire home/apt,385,2,0,,,2,330
35650685,The beach house/ Maison au bord de la mer,265901492,Lucille,Gloucester,Shippagan,47.78731,-64.5641,Entire home/apt,160,2,1,2019-09-02,1,1,362
35653428,Large 1 bedroom apartment close to airport,241356284,Angelene,Sunbury,Lincoln,45.87645,-66.58551,Entire home/apt,58,1,11,2019-09-16,6.00,1,32
35665681,"Enjoy your living right at downtown Moncton, NB",256948327,Joe,Westmorland,Moncton,46.09436,-64.77522,Entire home/apt,80,1,13,2019-09-11,4.53,1,357
35676334,Shediac house near Marina.  Oceanview,48680442,Ginaud,Westmorland,Shediac,46.2248,-64.54279,Entire home/apt,95,2,2,2019-08-09,0.97,1,105
35689832,"OCEAN VIEW, fifth wheel fully renovated.",222416677,Annie,Westmorland,Shediac,46.21835,-64.55797,Entire home/apt,115,1,16,2019-09-06,5.45,1,132
35705254,"Nouvelle location, détente assurée :)",268576788,Carole,Kent,Wellington,46.46938,-64.71315,Entire home/apt,150,4,3,2019-09-07,1.50,1,350
35709786,K&C Cottages,194167946,Cathy,Westmorland,Shediac,46.23692,-64.51991,Entire home/apt,99,2,4,2019-08-22,1.32,2,355
35718217,Rainbow Seeds - B&B - King Room,253353343,Patrick,Albert,Hopewell,45.75281,-64.7321,Private room,109,1,18,2019-09-19,5.81,2,198
35759814,Majestic Moonrise,20242197,Randi,Kent,Wellington,46.48668,-64.69622,Entire home/apt,137,4,0,,,1,358
35768148,ENTIRE HOME with 3 BDR in the HEART of  DOWNTOWN,269073628,Avocet,Westmorland,Moncton,46.09182,-64.77102,Entire home/apt,168,1,7,2019-09-15,2.33,3,80
35769116,Au Centre des Îles Acadiennes,269085608,Stéphanie,Gloucester,Shippagan,47.82433,-64.61164,Entire home/apt,119,5,11,2019-09-24,3.84,1,109
35789068,HOME AWAY FROM HOME,267657108,Christine,Gloucester,Beresford,47.84118,-65.74969,Entire home/apt,50,1,26,2019-09-24,12.38,2,130
35792642,"RELAX,  UNWIND, REPEAT in this DOWNTOWN 2 bdr.apt.",269073628,Avocet,Westmorland,Moncton,46.09163,-64.77116,Entire home/apt,99,1,22,2019-09-13,7.17,3,80
35793522,"Waterfront Cottage, Cambridge Narrows NB Canada",111656261,Barkley,Queens,Wickham,45.76493,-65.97759,Entire home/apt,249,3,1,2019-07-06,0.36,1,90
35797174,Luxury Modern Home / Maison Moderne de luxe,269289141,Angèle,Westmorland,Moncton,46.05901,-64.71501,Entire home/apt,200,2,11,2019-09-22,3.75,1,365
35803723,Spacious 3 bedroom house with Parking,159828039,Christine,Westmorland,Moncton,46.12546,-64.85729,Entire home/apt,119,2,14,2019-09-11,4.47,1,253
35807955,The Thoroughfare House awaits you.....,269348073,Florence,York,North Lake,45.81653,-67.78332,Entire home/apt,166,3,2,2019-09-15,1.25,1,363
35818114,Home Away from Home,36662648,Jeanne,Westmorland,Shediac,46.22382,-64.52749,Private room,85,2,3,2019-08-28,1.23,3,327
35819216,FEEL THE HEART of DOWNTOWN MONCTON in 4 PERSON Apt,269073628,Avocet,Westmorland,Moncton,46.09212,-64.76968,Entire home/apt,99,1,30,2019-09-11,9.89,3,81
35820125,A furnished trailer and warm beach. Ready for you!,269453127,Steve,Kent,Dundas,46.41864,-64.62168,Entire home/apt,76,2,14,2019-09-16,6.18,1,161
35824900,"Cozy 2 bedroom cottage, close to private beach.",266581762,Luigi,Westmorland,Shediac,46.23628,-64.4932,Entire home/apt,125,3,11,2019-08-29,3.93,1,135
35836862,Private Comfy Room Close to Airport & Mall B2,919129,Eloise,Westmorland,Moncton,46.09611,-64.72797,Private room,34,1,13,2019-09-13,5.13,2,174
35840678,MEADOWGATE MANOR.....Enjoy a stay in the country !,263837649,James,York,Bright,45.97757,-66.87964,Private room,62,1,25,2019-09-16,8.93,3,365
35844908,Beach Loft - Paradise! Close to Parlee beach,127197999,Trevor,Westmorland,Shediac,46.23508,-64.50403,Entire home/apt,160,3,11,2019-09-10,4.46,1,158
35844929,Beautiful 3 bedroom home ,199002977,Shannon,Westmorland,Moncton,46.11978,-64.87332,Entire home/apt,200,3,2,2019-07-31,0.71,1,365
35880412,Nice Big room for good travellers,153240636,Asif,Carleton,Woodstock,46.14094,-67.57988,Private room,40,1,6,2019-08-08,1.98,1,0
35883215,Guests house -,269906415,George,Madawaska,Madawaska,47.36031,-68.34604,Private room,57,1,16,2019-09-17,5.58,1,355
35897689,Family Friendly Home in the Heart of Moncton,270002305,David,Westmorland,Moncton,46.09645,-64.77953,Entire home/apt,54,2,15,2019-09-01,5.29,1,23
35904107,Rainbow Seeds - B&B - Queen Room,253353343,Patrick,Albert,Hopewell,45.75299,-64.73171,Private room,89,1,25,2019-09-20,7.98,2,188
35904728,"TINY HOUSE IN PRIVATE, WOODED SETTING",4911009,Jenn And Steve,Sunbury,Burton,45.86219,-66.27799,Entire home/apt,76,1,23,2019-09-22,8.21,1,42
35905352,Cozy 1 bedroom within a 2 bedroom apartment,257197200,Moe,Westmorland,Moncton,46.10633,-64.80186,Private room,37,2,18,2019-09-01,5.63,1,298
35907950,"Newly renovated, charming, home with ocean views",270082186,Debbie,Charlotte,Saint Andrews,45.07561,-67.06,Entire home/apt,275,7,0,,,4,134
35911435,Ocean Front Cottage,270082186,Debbie,Charlotte,Saint Andrews,45.06933,-67.04744,Entire home/apt,195,7,0,,,4,151
35911872,Cozy Cottage,270082186,Debbie,Charlotte,Saint Andrews,45.07673,-67.04374,Entire home/apt,210,7,0,,,4,150
35912357,Maison  sur le bord de l’eau avec plage privée.,13891040,Serge,Gloucester,New Bandon,47.82635,-65.12655,Entire home/apt,105,2,1,2019-07-19,0.42,1,79
35913198,"Philippa's red room, 10 min to l'Aboiteau Beach",270124201,Philippa,Westmorland,Botsford,46.22468,-64.23221,Private room,60,1,14,2019-08-29,5.38,2,84
35913532,"Philippa's green room, 10 min to l'Aboiteau Beach",270124201,Philippa,Westmorland,Botsford,46.22545,-64.23098,Private room,60,1,16,2019-08-31,6.86,2,105
35915279,舒适小屋Cozy home,153974094,Jeff,York,Fredericton,45.93453,-66.62905,Private room,66,2,2,2019-08-03,0.67,2,284
35934254,Quaint Coastal cottage,241048496,Dawn,Westmorland,Shediac,46.23595,-64.42512,Entire home/apt,225,5,6,2019-09-03,1.94,2,133
35942263,Private Cottage on the Richibouctou River,149866622,Clara,Kent,Richibucto,46.66802,-64.84909,Entire home/apt,145,3,1,2019-08-18,0.73,2,365
35943849,Near Shediac and Highway 2,237480059,Roméo,Westmorland,Shediac,46.17263,-64.55023,Private room,50,1,13,2019-09-21,5.65,3,362
35944432,Near Highway 2 and near Shediac,237480059,Roméo,Westmorland,Shediac,46.17173,-64.5487,Private room,50,1,19,2019-09-10,6.87,3,362
35945079,Single Bed Accommodation near Shediac,237480059,Roméo,Westmorland,Shediac,46.17265,-64.54919,Private room,34,1,12,2019-09-15,4.19,3,362
35955272,Meadow View *2 Bedroom attic suite*,201070862,Ryan & Lois,Albert,Hillsborough,45.92845,-64.64988,Entire home/apt,110,1,21,2019-09-11,10.00,1,175
35963013,Cottage Lyman a get away from a busy lifestyle.,89874444,Leonard,Westmorland,Shediac,46.23835,-64.50494,Entire home/apt,153,3,2,2019-08-06,1.02,6,90
35965080,Waterfront property Sainte Marie de Kent,186495770,Caroline,Kent,Saint Mary,46.4192,-64.81822,Entire home/apt,110,2,12,2019-09-02,4.74,1,16
35970656,Downtown Bathurst,266339928,Heather,Gloucester,Bathurst,47.62007,-65.65121,Private room,70,1,9,2019-09-15,3.25,1,43
35971335,The Tranquility Suites,270584363,Mahendra  &  Audrey,York,Kingsclear,45.9376,-66.87025,Entire home/apt,159,1,8,2019-09-07,2.70,1,179
35972173,The Old Richibucto Courthouse suite 2,997347,Charles Et Rose Marie,Kent,Richibucto,46.68093,-64.8623,Entire home/apt,80,1,11,2019-08-25,4.65,4,365
35973598,Gîte Lanteigne,270607632,Pierrette,Gloucester,Caraquet,47.79384,-64.92512,Entire home/apt,125,4,11,2019-09-15,3.88,1,365
35994444,Apple Orchard Camper (Oceanfront View),82197204,Sunjit,Kent,Wellington,46.51659,-64.68572,Entire home/apt,99,1,9,2019-09-01,3.21,2,60
35994758,Turning Tides,230356597,Douglas,Charlotte,Saint David,45.21182,-67.14944,Entire home/apt,92,1,41,2019-09-26,13.82,1,150
35997637,'ON Broadway',188270527,Lyne,Victoria,Grand Falls Town,47.04784,-67.73754,Entire home/apt,119,2,2,2019-09-02,1.30,2,365
35998914,RIVER BEACH FRONT WITH AN AMAZING VIEW,269884654,Marcus,Kent,Richibucto,46.66726,-64.86304,Entire home/apt,168,3,5,2019-08-24,2.42,1,138
35999680,Range Wharf Seasonal Camping Lots,270831224,Natasha,Queens,Waterborough,46.06749,-65.91034,Entire home/apt,119,2,4,2019-09-01,1.76,1,177
36003258,"Comfy et calm room, near the sea",21772165,Kathy,Gloucester,Caraquet,47.7996,-64.87603,Private room,57,1,4,2019-09-15,1.41,1,77
36010270,CENTRALLY LOCATED PRIVATE COZY HOUSE,105514743,Kayla,Westmorland,Moncton,46.10181,-64.79995,Entire home/apt,81,1,22,2019-09-24,12.00,1,137
36018646,Cozy cottage suite on Jones Lake,23607771,Walter,Westmorland,Moncton,46.08229,-64.79851,Entire home/apt,168,2,11,2019-09-12,3.98,2,363
36019549,CLEAN and COZY 2 bedroom apartment,270985725,Heather,York,Fredericton,45.94286,-66.66181,Entire home/apt,90,1,13,2019-09-03,6.29,2,65
36023614,private bedroom in 2 bedroom apartment,270985725,Heather,York,Fredericton,45.94297,-66.66234,Private room,54,1,3,2019-07-22,1.08,2,90
36038213,Perfect location for all your needs,263082881,Maxwell,Northumberland,Southesk,46.96267,-65.5974,Entire home/apt,119,1,16,2019-09-12,6.76,1,90
36039602,Bernard Farm Campsite #3 (Beach 4 min away),45678751,Patrick,Kent,Dundas,46.31587,-64.56737,Entire home/apt,27,1,7,2019-08-17,2.59,1,365
36044376,"Large RV lot. Daily, weekly, monthly, seasonal.",58075626,Corey,Queens,Waterborough,45.97472,-66.00623,Entire home/apt,50,1,1,2019-07-07,0.36,2,150
36054958,Castle Manor The Cave - more units available,228309028,Jay,Westmorland,Moncton,46.09567,-64.78465,Entire home/apt,245,1,17,2019-09-08,5.67,8,81
36057689,Homestead Cottage downtown Saint Andrews,271252819,Helen,Charlotte,Saint Andrews,45.07554,-67.04702,Entire home/apt,95,2,25,2019-09-23,8.43,1,269
36063120,Lori's Lil' Gem *Walk to hospital or Avenir Center,271291685,Lori,Westmorland,Moncton,46.09412,-64.7872,Entire home/apt,69,1,23,2019-09-22,10.78,2,343
36063798,Cozy Historical Cottage Beachfront in City Centre,271297451,Krishna,Northumberland,Newcastle,47.02379,-65.50457,Entire home/apt,150,2,8,2019-09-20,4.36,1,286
36065156,Petit logement chaleureux au coeur de l’Acadie!,182360130,Vanessa,Gloucester,Caraquet,47.74389,-65.07932,Entire home/apt,92,1,25,2019-09-01,8.43,1,176
36076467,Breach Front Yurt,222180385,Nancy,Westmorland,Botsford,46.08761,-63.81681,Entire home/apt,119,1,0,,,2,145
36077915,Downtown Executive Apartment,127701774,Joelle,Carleton,Woodstock,46.1494,-67.57454,Entire home/apt,99,1,8,2019-09-01,2.64,5,269
36078132,Beautiful chalet in Bouctouche,13832820,Meggie,Kent,Wellington,46.44188,-64.69252,Entire home/apt,110,3,5,2019-08-18,1.67,1,4
36078517,Apple Orchard Camper #2 (Oceanfront View),271408578,Amanpreet,Kent,Wellington,46.51679,-64.68407,Entire home/apt,85,1,15,2019-08-27,5.06,1,60
36096968,Basement living area.,271090568,Pierre A.,Madawaska,Saint-Jacques,47.4054,-68.3643,Shared room,80,1,0,,,1,365
36100083,A home away from home,271523617,Chantal,Kent,Richibucto,46.64335,-64.8852,Private room,54,1,1,2019-07-18,0.42,2,31
36100121,Pointe-du-Chene Family Fun Vacation,106275730,Lori,Westmorland,Shediac,46.23938,-64.51397,Entire home/apt,135,7,1,2019-08-18,0.73,1,89
36102894,Oceanfront cottage best views in the village!,129006725,Beth,Saint John,Saint Martins,45.35687,-65.53485,Entire home/apt,300,1,1,2019-07-31,0.51,2,364
36105928,A Rustic Cosy Country Cabin,200900183,Donna,Kings,Cardwell,45.74644,-65.28323,Entire home/apt,115,1,32,2019-09-24,10.79,2,150
36107560,Rivers Edge Bungalow,195840717,Katherine,Charlotte,Saint Stephen,45.1932,-67.28555,Entire home/apt,175,2,8,2019-09-23,3.12,2,337
36112928,Private room/Free Parking/Near School,271615221,Patrick,Saint John,City of Saint John,45.29642,-66.08937,Private room,40,1,11,2019-09-23,5.79,1,45
36113762,Lorner Corner,184357339,John,Restigouche,Dalhousie,48.06181,-66.3823,Entire home/apt,13,1,0,,,1,177
36134444,Serenity Shores ... Beach front accomodations !,271785816,Tammy,Albert,Alma,45.60164,-64.94677,Entire home/apt,180,2,21,2019-09-24,7.68,3,117
36143946,One Bedroom Loft Downtown / Patio / BBQ / Backyard,239092691,Fitz,York,Fredericton,45.95545,-66.65314,Entire home/apt,89,1,19,2019-09-22,10.18,1,161
36144645,Ocean-front Sister Cottages,270082186,Debbie,Charlotte,Saint Patrick,45.16544,-67.03676,Entire home/apt,184,7,1,2019-08-31,1,4,365
36162242,The Captains Quarters -Almost on Main Street!,82351378,Lindsay,Charlotte,Saint Andrews,45.07509,-67.05521,Entire home/apt,289,2,5,2019-09-14,2.17,2,0
36168246,A Cottage on the edge of a National park.,19228862,L'Ancrage,Kent,Saint-Louis,46.74365,-64.98084,Entire home/apt,154,2,2,2019-08-05,0.82,3,125
36169280,In the heart of Moncton! Walk everywhere...,99136173,Ivan,Westmorland,Moncton,46.09194,-64.78019,Private room,60,2,14,2019-09-08,5.12,1,18
36179123,Stunning oasis on the waterfront,208130674,Marie Marthe,Kent,Dundas,46.3584,-64.56851,Entire home/apt,225,2,3,2019-09-02,2.20,1,16
36204348,Chalets Nicholas House,204318810,Richard,Westmorland,Shediac,46.22325,-64.33641,Entire home/apt,260,7,1,2019-07-17,0.41,1,140
36205928,Downtown shediac - water view house,272300049,Remi,Westmorland,Shediac,46.22099,-64.55144,Entire home/apt,200,4,6,2019-09-01,3.27,1,77
36209170,Beautiful  and very quiet bachelor,91646154,Momo,Westmorland,Moncton,46.11364,-64.78088,Entire home/apt,50,2,14,2019-09-20,5.00,1,59
36229325,The Marilyn Monroe cottage,180166596,David,Northumberland,Blackville,46.73256,-65.82323,Entire home/apt,150,2,0,,,6,90
36229805,Doctors Island cottages  The Joe DiMaggio Cottage,180166596,David,Northumberland,Blackville,46.73215,-65.82437,Entire home/apt,249,2,0,,,6,90
36229956,Doctors Island cottages        Dr Idear cottage,180166596,David,Northumberland,Blackville,46.73049,-65.8242,Entire home/apt,125,2,0,,,6,90
36230395,Doctors island cottages The Ted William's cottage,180166596,David,Northumberland,Blackville,46.73145,-65.82315,Entire home/apt,150,2,1,2019-08-05,0.56,6,89
36233964,"Seafront Oasis - peace, quiet, calm and beautiful!",272528415,Chalet,Westmorland,Shediac,46.22205,-64.36245,Entire home/apt,229,7,1,2019-08-17,0.71,1,276
36234469,RhadLife Respite Guest: Private Double Bed,51377161,"Chad, Rhonda & Hana",Westmorland,Sackville,45.89649,-64.36829,Private room,66,1,20,2019-09-23,8.00,2,80
36234786,John’s Place: where its sunny everyday!,272521320,Jean Noel,Kent,Wellington,46.4694,-64.72424,Entire home/apt,119,2,4,2019-08-13,1.45,2,364
36237289,Waterfront Rustic Victorian Room 2 of 2,41148958,Shelley,Sunbury,Lincoln,45.86873,-66.51343,Private room,61,1,13,2019-09-08,5.13,2,264
36238769,John’s Place,272521320,Jean Noel,Kent,Wellington,46.46809,-64.72399,Entire home/apt,119,2,4,2019-09-14,1.58,2,179
36241377,NEW! ✅Your Home away from home3 Bedroom Apartment,24881639,Danny,Westmorland,Moncton,46.09822,-64.79551,Entire home/apt,123,1,7,2019-09-10,5.83,2,44
36257496,Maison complète pour famille et professionnels,128155078,Alain,Restigouche,Grimmer,47.6473,-67.3596,Entire home/apt,150,1,25,2019-09-13,10.27,1,363
36257768,Private RV @ Caissie Cape 5 minute walk to beach.,272698964,Brandon,Kent,Dundas,46.34156,-64.53269,Entire home/apt,98,2,7,2019-08-26,2.56,1,79
36266213,Family Home away from Home,272757218,Juthathip (Joyce),York,Fredericton,45.92791,-66.6233,Private room,68,1,3,2019-08-23,1.38,1,88
36267746,Sweet Downtown Garden Suite,1779965,Amber,York,Fredericton,45.95551,-66.64471,Entire home/apt,85,1,15,2019-09-15,5.49,1,56
36304023,Cottage by the sea / Chalet sur le bord de la mer,265895464,Melissa,Restigouche,Colborne,48.00069,-66.32757,Entire home/apt,200,2,5,2019-09-22,2.34,1,172
36306375,Serenity Shores .. Hilltop view of Alma's harbour!,271785816,Tammy,Albert,Alma,45.6057,-64.94641,Entire home/apt,160,2,21,2019-09-26,7.59,3,354
36306468,"Red gabbles
Pignons rouge",131051155,Eric,Gloucester,New Bandon,47.77126,-65.16255,Entire home/apt,80,2,6,2019-09-12,2.86,1,181
36313992,Peaceful friendly and as many events you want,273099780,Hans,Charlotte,Saint Andrews,45.08704,-67.06938,Entire home/apt,145,3,4,2019-09-23,2.26,1,174
36335551,"The Squirrel Cabin, a rustic cozy retreat",273250140,Tracey,Northumberland,Derby,46.96035,-65.59259,Entire home/apt,70,1,1,2019-08-25,0.88,1,121
36341744,A little piece of haven near Parlee Beach,98134299,Julie,Westmorland,Shediac,46.22595,-64.5021,Private room,119,1,0,,,4,89
36350201,"Petite maison 2 chambres à
Coucher près de tout",144680462,Steve,Gloucester,Caraquet,47.7731,-64.99631,Entire home/apt,200,3,0,,,1,23
36352077,Beach vibes,268120341,Terri & Sonia,Westmorland,Shediac,46.23813,-64.51327,Entire home/apt,99,3,7,2019-09-02,3.23,2,117
